MinTemp,MaxTemp,Rainfall,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,Rain Today,Rain Tomorrow
6.0,15.8,30.4,6.519650876496766,22.0,99.0,42.0,5.0,4.0,15.4,1,0
4.8,15.2,0.2,6.9,26.0,91.0,53.0,1.0,7.0,14.9,0,0
19.0,27.4,0.0,7.6,39.0,62.0,67.0,5.0,5.0,24.0,0,0
11.2,25.7,0.0,4.574587584385685,48.0,90.0,47.0,8.0,5.0,24.4,0,0
25.0,32.5,0.0,11.6,41.0,55.0,52.0,4.0,1.0,31.1,0,0
9.7,12.7,0.0,7.1,83.0,58.0,59.0,5.0,5.0,9.8,0,0
17.5,24.2,0.0,10.977869955258443,41.0,63.0,67.0,5.0,5.0,20.6,0,0
9.9,23.9,0.0,8.226833569503098,22.0,75.0,36.0,3.0,3.0,23.7,0,0
9.9,22.5,0.0,7.6,28.0,66.0,42.0,7.0,6.0,20.8,0,0
-1.6,13.1,0.0,8.753479523982385,41.0,82.0,45.0,3.0,3.0,12.6,0,0
10.8,20.7,0.2,7.254785941496657,26.0,79.0,51.0,5.0,4.0,19.6,0,0
9.4,15.1,0.0,7.9808115372780115,54.0,58.0,74.0,4.0,4.0,12.9,0,0
10.6,16.9,0.0,4.2,74.0,45.0,43.0,7.0,5.0,12.7,0,0
1.1,14.1,0.2,5.983180542495747,28.0,100.0,49.0,7.0,6.0,13.1,0,0
11.3,25.6,0.0,10.7,33.0,58.0,54.0,1.0,3.0,24.3,0,0
15.0,34.0,0.0,6.856638197606032,31.0,52.0,24.0,2.0,3.0,31.8,0,0
21.5,30.3,0.0,10.4,30.0,73.0,63.0,2.0,3.0,29.3,0,0
21.6,37.0,0.0,11.5,52.0,30.0,11.0,4.0,5.0,35.6,0,0
7.6,23.8,0.2,5.180711057328682,13.0,100.0,55.0,6.0,5.0,23.7,0,0
9.4,24.1,0.8,10.0,43.0,62.0,53.0,3.0,3.0,23.2,0,0
6.3,12.3,0.0,3.9855495477134832,52.0,79.0,54.0,8.0,8.0,10.6,0,0
13.5,24.5,1.4,4.984365045104616,35.0,66.0,43.0,1.0,7.0,22.4,1,0
11.3,17.8,0.8,4.455058860794209,41.0,84.0,79.0,7.0,7.0,16.3,0,0
18.2,19.9,3.2,3.9855495477134832,33.0,82.0,73.0,7.0,8.0,19.1,1,0
20.5,37.5,0.0,11.97607352684254,35.0,48.0,16.0,0.0,0.0,36.3,0,0
9.8,15.6,1.4,6.981996039886879,50.0,77.0,37.0,7.0,5.0,14.7,1,0
16.2,23.5,0.0,8.7,46.0,46.0,51.0,5.0,4.0,23.4,0,0
13.8,18.4,1.0,8.6,43.0,65.0,65.0,2.0,3.0,18.1,0,0
-0.9,17.8,0.0,4.711180071291995,17.0,99.0,43.0,5.0,4.0,17.1,0,0
15.8,27.4,1.4,3.9855495477134832,54.0,64.0,52.0,5.0,8.0,21.4,1,0
12.7,22.1,0.0,9.133333333333336,44.0,65.0,56.0,5.0,5.0,18.6,0,0
-1.1,12.4,0.0,7.031474523786477,33.0,86.0,59.0,5.0,5.0,11.8,0,0
14.9,28.1,0.0,5.3,33.0,83.0,47.0,7.0,8.0,27.0,0,0
18.4,31.4,0.8,6.981996039886879,69.0,79.0,32.0,6.0,5.0,28.4,0,0
3.2,16.9,0.0,8.8,48.0,91.0,48.0,5.0,4.0,15.4,0,0
9.8,18.8,0.0,10.803622631742243,48.0,57.0,52.0,4.0,4.0,17.3,0,0
7.8,13.6,8.2,8.663896273808495,46.0,68.0,67.0,5.0,5.0,11.7,1,0
13.9,22.3,0.0,10.0,26.0,65.0,59.0,3.0,3.0,21.9,0,0
14.1,24.8,0.0,2.3,59.0,58.0,50.0,7.0,7.0,22.3,0,0
11.1,18.9,0.0,6.1,45.1,74.0,64.0,4.0,7.0,17.3,0,0
11.9,25.6,0.0,4.984365045104616,26.0,67.0,39.0,2.0,7.0,24.8,0,0
15.7,30.1,12.4,6.261455015034872,48.0,64.0,33.0,2.0,3.0,29.0,1,0
12.5,27.7,0.0,11.8,46.0,43.0,32.0,2.0,3.0,27.0,0,0
9.0,23.2,0.0,9.593603845759336,43.0,67.0,31.0,2.0,3.0,21.2,0,0
18.8,31.0,0.0,11.3,35.0,49.0,32.0,1.0,1.0,30.5,0,0
23.0,27.6,46.2,0.1,20.0,86.0,84.0,7.0,7.0,26.4,1,0
19.2,38.2,0.0,13.7,59.9,27.0,35.0,6.0,1.0,27.5,0,0
7.6,22.9,0.0,11.4,33.0,68.0,45.0,4.0,6.0,20.8,0,0
8.9,15.2,1.6,3.9855495477134832,37.0,54.0,58.0,1.0,8.0,13.1,1,0
10.4,22.4,0.0,9.38900942318523,20.0,76.0,50.0,4.0,4.0,21.5,0,0
21.3,27.1,0.0,11.6,56.0,55.0,51.0,1.0,0.0,25.9,0,0
12.2,21.0,0.0,11.97607352684254,48.0,44.0,46.0,1.0,0.0,19.8,0,0
6.6,26.7,0.0,9.4,48.0,45.0,29.0,3.0,3.0,25.1,0,0
6.5,19.6,0.0,5.5,35.0,69.0,49.0,5.0,7.0,18.6,0,0
16.1,18.0,11.8,4.1,57.0,84.0,69.0,7.0,7.0,16.4,1,0
16.4,21.3,0.0,10.3,30.0,52.0,56.0,1.0,4.0,20.4,0,0
6.6,17.3,0.0,10.08483868630094,33.0,82.0,59.0,6.0,5.0,16.9,0,0
15.4,36.3,0.0,11.708762029818155,37.0,47.0,21.0,1.0,2.0,33.3,0,0
6.6,18.5,0.0,9.48836146318727,28.0,76.0,39.0,2.0,3.0,16.8,0,0
12.4,31.2,0.0,9.2,39.0,43.0,41.0,1.0,6.0,27.0,0,0
17.7,37.3,0.0,13.1,44.0,11.0,6.0,0.0,0.0,36.7,0,0
1.2,10.5,0.0,4.574587584385685,19.0,99.0,66.0,8.0,6.0,10.2,0,0
12.5,25.2,0.0,7.293998679962293,43.0,66.0,47.0,5.0,4.0,24.3,0,0
5.9,26.2,0.0,6.316119041626124,57.0,45.0,24.0,2.0,3.0,25.8,0,0
23.5,33.0,0.0,9.8,35.0,61.0,50.0,3.0,2.0,31.6,0,0
17.0,27.2,8.8,5.983180542495747,50.0,94.0,54.0,8.0,6.0,25.0,1,0
15.4,27.9,0.0,11.97607352684254,46.0,69.0,41.0,0.0,0.0,25.8,0,0
20.4,36.5,0.0,8.979627034669143,35.0,30.0,15.0,5.0,3.0,35.8,0,0
16.3,29.2,3.2,12.6,33.0,91.0,51.0,2.0,2.0,27.8,1,0
13.8,20.3,0.0,10.198561746502712,57.0,43.0,26.0,2.0,3.0,18.3,0,0
11.5,33.1,0.0,13.3,43.0,55.0,14.0,1.0,1.0,31.4,0,0
13.7,25.5,0.0,12.2,26.0,55.0,63.0,2.0,2.0,24.5,0,0
11.8,19.4,2.2,10.977258029451407,76.0,65.0,39.0,3.0,1.0,18.3,1,0
12.1,24.6,0.0,10.2,31.0,63.0,36.0,1.0,1.0,24.1,0,0
7.7,26.4,0.2,12.4,28.0,75.0,47.0,2.0,2.0,24.1,0,0
16.6,22.8,0.0,7.850436836920075,44.0,63.0,60.0,4.0,4.0,22.1,0,0
7.2,18.9,0.0,7.391378428402967,24.0,98.0,80.0,7.0,7.0,14.7,0,0
27.1,43.5,0.0,6.981996039886879,65.0,20.0,14.0,2.0,5.0,40.4,0,0
22.3,29.2,0.2,8.1,50.0,73.0,64.0,5.0,2.0,27.0,0,0
0.9,14.6,0.2,6.5,31.0,97.0,65.0,7.0,7.0,13.3,0,0
6.5,20.4,0.0,8.420541024852009,39.0,65.0,32.0,2.0,3.0,18.6,0,0
6.7,16.5,0.0,8.8,37.0,52.0,63.0,1.0,6.0,15.5,0,0
12.0,22.8,0.0,6.9,96.0,36.0,34.0,7.0,2.0,20.3,0,0
11.7,33.4,0.0,7.86868736939072,30.0,46.0,17.0,2.0,2.0,31.8,0,0
7.7,19.9,0.0,11.4,30.0,56.0,43.0,2.0,2.0,19.4,0,0
10.3,23.8,1.8,9.7,30.0,57.0,37.0,5.0,1.0,23.1,1,0
17.4,37.3,0.0,9.21537402547607,39.0,74.0,31.0,3.0,2.0,34.4,0,0
17.9,26.5,0.6,5.7,41.0,83.0,57.0,6.0,7.0,24.1,0,0
3.5,15.4,0.0,9.978442532060274,30.0,72.0,68.0,4.0,2.0,13.7,0,0
5.0,19.0,0.0,9.498636504605429,22.0,89.0,55.0,5.0,5.0,18.5,0,0
15.9,22.4,16.6,10.307323776320866,20.0,78.0,77.0,1.0,5.0,21.4,1,0
-1.6,8.0,0.0,8.460270512426005,33.0,57.0,67.0,2.0,4.0,7.4,0,0
6.6,11.9,0.8,1.4,24.0,85.0,77.0,7.0,7.0,10.8,0,0
13.9,31.2,0.0,12.2,56.0,37.0,24.0,0.0,0.0,30.9,0,0
0.0,18.5,0.0,9.577869955258445,48.0,74.0,39.0,5.0,4.0,16.9,0,0
15.3,28.5,0.0,1.2,52.0,18.0,18.0,7.0,7.0,27.1,0,0
5.5,31.2,0.0,8.103945212389315,41.0,40.0,19.0,3.0,3.0,30.4,0,0
17.7,28.6,0.0,7.869032542244159,30.0,53.0,57.0,4.0,4.0,26.1,0,0
20.0,25.0,0.0,0.2,35.0,70.0,65.0,8.0,7.0,24.8,0,0
1.3,17.1,0.0,2.058195861461895,50.0,85.0,78.0,7.0,7.0,16.2,0,0
12.0,25.1,0.0,9.0,30.0,61.0,64.0,4.0,4.0,22.6,0,0
13.2,26.0,3.8,10.051505352967604,43.0,73.0,69.0,6.0,6.0,22.3,1,0
20.2,31.1,1.0,5.892419343150469,46.0,71.0,50.0,5.0,5.0,30.1,0,0
20.0,30.0,0.0,10.6,31.0,63.0,49.0,3.0,2.0,29.3,0,0
0.6,13.4,0.0,5.180711057328683,24.0,99.0,70.0,7.0,6.0,12.2,0,0
17.1,34.8,0.0,12.4,57.0,49.0,26.0,0.0,0.0,34.0,0,0
19.9,27.5,0.0,8.261455015034871,35.0,68.0,70.0,5.0,6.0,26.9,0,0
1.4,7.1,17.8,7.304461961497676,94.0,98.0,94.0,8.0,8.0,2.6,1,0
13.0,37.6,0.0,8.669399150053671,81.0,44.0,15.0,3.0,3.0,37.0,0,0
24.4,31.4,0.0,10.4,37.0,69.0,64.0,6.0,6.0,29.0,0,0
6.3,22.5,0.0,11.97607352684254,22.0,59.0,27.0,0.0,0.0,22.2,0,0
8.6,19.2,0.0,9.7,54.0,65.0,37.0,3.0,3.0,19.0,0,0
7.3,20.2,0.2,2.6,37.0,91.0,48.0,7.0,7.0,18.6,0,0
18.6,29.4,0.0,10.3,37.0,59.0,48.0,2.0,4.0,28.2,0,0
14.9,24.2,0.0,5.393549897519282,48.0,89.0,61.0,7.0,6.0,21.1,0,0
25.7,33.3,0.8,7.850436836920075,50.0,72.0,60.0,4.0,4.0,32.4,0,0
17.7,31.5,0.0,4.4,31.0,63.0,33.0,7.0,6.0,29.3,0,0
15.2,31.1,0.0,5.983180542495747,61.8,31.0,23.0,0.0,6.0,29.3,0,0
21.6,27.2,0.0,0.0,31.0,72.0,72.0,7.0,8.0,25.4,0,0
1.4,18.8,0.0,5.120562459808084,13.0,79.0,43.0,4.0,3.0,18.6,0,0
5.9,20.6,0.0,10.2,31.0,70.0,33.0,0.0,1.0,20.2,0,0
18.5,26.2,0.4,3.9855495477134832,38.0,81.0,56.0,7.0,8.0,25.2,0,0
11.8,25.1,0.0,8.843034547762834,33.0,85.0,44.0,6.0,5.0,24.2,0,0
13.1,16.4,4.2,4.984365045104616,44.0,78.0,71.0,8.0,7.0,15.9,1,0
10.3,26.8,0.0,7.9,33.0,70.0,26.0,2.0,7.0,25.0,0,0
14.5,33.3,0.0,10.1,33.0,39.0,20.0,6.0,4.0,31.9,0,0
22.0,30.0,0.0,7.0,30.0,63.0,70.0,5.0,6.0,27.9,0,0
4.7,9.4,0.8,3.9855495477134832,33.0,99.0,73.0,8.0,8.0,8.5,0,0
12.8,24.9,0.2,11.5,65.0,46.0,38.0,1.0,6.0,23.5,0,0
11.8,26.1,0.0,8.4,33.0,52.0,28.0,4.0,4.0,23.7,0,0
8.1,26.0,0.0,13.6,50.0,47.0,19.0,0.0,1.0,23.2,0,0
4.9,15.2,0.2,8.669399150053671,28.0,50.0,44.0,3.0,3.0,14.0,0,0
11.0,32.3,0.0,11.97607352684254,37.0,49.0,31.1,0.0,0.0,31.5,0,0
3.6,17.9,0.0,10.5,48.0,71.0,44.0,4.0,1.0,16.2,0,0
2.4,17.9,0.0,7.400291224613383,24.0,83.0,37.0,3.0,3.0,17.0,0,0
13.3,24.0,0.0,8.1,41.0,59.0,52.0,7.0,7.0,21.3,0,0
21.7,28.1,0.0,4.3,52.0,60.0,46.0,6.0,5.0,27.3,0,0
20.6,30.7,0.4,7.8,50.0,79.0,51.0,8.0,8.0,26.6,0,0
11.418903824917193,21.8,0.0,7.0,33.2,71.0,65.0,1.0,1.0,21.2,0,0
8.3,21.3,0.0,10.2,28.0,61.0,30.0,0.0,0.0,21.0,0,0
-0.1,14.6,0.0,8.133624557946716,31.0,75.0,45.0,4.0,4.0,13.3,0,0
4.2,16.1,0.0,4.984365045104616,31.0,65.0,39.0,4.0,7.0,14.7,0,0
6.6,17.0,0.0,8.2,39.0,86.0,57.0,8.0,6.0,16.0,0,0
8.5,18.9,0.2,11.35190018717056,26.0,54.0,62.0,4.0,4.0,17.5,0,0
13.3,27.2,0.0,8.979627034669143,35.0,58.0,34.0,4.0,3.0,26.6,0,0
10.1,17.2,0.4,3.9855495477134832,31.0,86.0,55.0,8.0,8.0,15.3,0,0
15.7,29.3,0.0,11.2,63.0,60.0,42.0,0.0,1.0,25.9,0,0
10.5,14.3,0.0,0.0,19.0,89.0,72.0,8.0,8.0,14.0,0,0
11.8,21.7,0.0,0.9,28.0,60.0,38.0,8.0,7.0,21.6,0,0
17.5,33.0,0.0,11.6,50.0,55.0,24.0,0.0,2.0,32.0,0,0
0.8,18.6,0.0,10.1,26.0,83.0,51.0,1.0,0.0,17.0,0,0
6.5,28.5,0.0,10.36105705119167,43.0,47.0,17.0,2.0,2.0,28.0,0,0
1.8,10.2,0.2,5.786636994170259,50.0,93.0,58.0,6.0,5.0,9.1,0,0
14.4,23.4,0.0,7.284343372148654,46.0,46.0,39.0,1.0,2.0,21.4,0,0
13.0,20.2,0.2,7.2,30.0,79.0,52.0,7.0,7.0,18.5,0,0
9.7,20.4,0.4,7.441054448403986,28.0,62.0,54.0,5.0,5.0,18.0,0,0
17.8,28.8,0.0,8.2,30.0,33.0,15.0,6.0,7.0,28.1,0,0
15.2,28.7,0.0,11.7,31.0,39.0,37.0,0.0,1.0,28.4,0,0
6.2,16.1,0.8,7.0,48.0,72.0,68.0,6.0,7.0,14.7,0,0
18.4,28.0,0.0,3.9855495477134832,37.0,44.0,36.0,8.0,8.0,24.1,0,0
17.2,23.6,5.6,7.0,37.0,80.0,54.0,7.0,8.0,23.2,1,0
14.4,20.0,2.8,4.711180071291995,33.0,99.0,87.0,7.0,7.0,19.0,1,0
20.0,37.4,0.0,9.0,30.0,43.0,26.0,5.0,3.0,35.7,0,0
9.8,17.2,0.4,6.9,61.0,66.0,56.0,6.0,3.0,16.4,0,0
22.0,25.0,1.0,3.9855495477134832,42.7,74.0,68.0,7.0,8.0,23.1,0,0
13.5,25.9,0.0,11.126286089454464,56.0,68.0,36.0,0.0,1.0,24.8,0,0
18.7,30.9,0.0,8.1,46.0,62.0,46.0,7.0,7.0,26.3,0,0
8.5,16.0,1.0,4.984365045104616,26.0,99.0,87.0,8.0,7.0,14.6,0,0
15.6,34.2,0.0,10.6,67.0,23.0,4.0,1.0,1.0,33.8,0,0
5.7,15.4,0.4,10.977258029451407,20.0,100.0,63.0,8.0,1.0,15.0,0,0
-3.1,0.6,16.4,7.304461961497676,57.0,98.0,98.0,7.0,8.0,-0.3,1,0
11.0,21.4,0.0,2.8,20.0,91.0,67.0,7.0,8.0,20.2,0,0
22.3,36.3,0.0,12.8,41.0,45.0,35.0,3.0,2.0,33.4,0,0
21.9,28.8,0.0,5.1,24.0,67.0,56.0,7.0,4.0,28.4,0,0
20.1,26.1,0.0,11.5,35.0,69.0,51.0,6.0,2.0,25.0,0,0
16.3,27.0,0.0,7.753479523982385,33.0,52.0,37.0,3.0,3.0,25.9,0,0
17.4,28.8,0.0,8.5,39.0,58.0,32.0,7.0,5.0,27.3,0,0
17.0,29.4,9.0,6.212512210652879,48.0,81.0,48.0,6.0,5.0,28.2,1,0
14.8,23.1,0.2,6.5,30.2,75.0,60.0,4.0,6.0,22.7,0,0
11.2,28.8,0.0,4.984365045104616,56.0,41.0,9.0,5.0,7.0,26.1,0,0
8.1,19.6,0.0,4.984365045104616,31.0,58.0,46.0,2.0,7.0,18.3,0,0
12.0,17.4,3.6,3.0,43.0,76.0,67.0,7.0,7.0,16.3,1,0
13.4,17.9,3.0,9.9,57.0,66.0,59.0,3.0,3.0,17.0,1,0
12.4,28.5,0.0,12.7,43.0,56.0,44.0,2.0,2.0,26.6,0,0
16.2,26.8,0.0,7.696834772938871,33.0,73.0,50.0,4.0,4.0,26.2,0,0
0.7,16.2,0.0,9.7,31.0,79.0,39.0,0.0,1.0,15.6,0,0
7.6,26.3,0.0,7.3,32.7,77.0,41.0,7.0,1.0,25.5,0,0
-0.6,16.1,0.0,4.8,19.0,81.0,43.0,3.0,6.0,15.4,0,0
21.6,30.1,0.2,11.1,43.0,24.0,19.0,2.0,2.0,29.2,0,0
1.1,18.2,0.0,8.969107925440289,28.0,77.0,39.0,4.0,4.0,17.0,0,0
10.7,17.2,0.0,2.9,39.0,69.0,36.0,8.0,7.0,16.1,0,0
23.4,31.6,0.2,11.1,43.0,58.0,50.0,2.0,2.0,31.0,0,0
8.6,13.6,0.0,10.177869955258442,24.0,74.0,60.0,5.0,5.0,12.5,0,0
11.0,23.7,1.2,7.2,41.0,97.0,29.0,8.0,2.0,22.8,1,0
6.7,21.4,0.2,10.31138103119065,26.0,79.0,36.0,4.0,4.0,20.9,0,0
9.7,20.1,15.6,3.9855495477134832,19.0,88.0,70.0,8.0,8.0,19.0,1,0
15.0,29.2,0.0,7.3,33.0,60.0,33.0,6.0,6.0,27.6,0,0
26.6,32.4,0.8,11.4,33.0,70.0,55.0,3.0,7.0,31.6,0,0
8.3,19.4,0.0,9.755131114350094,35.0,68.0,51.0,5.0,4.0,19.2,0,0
7.0,23.7,0.0,6.981996039886879,24.0,52.0,46.0,5.0,5.0,21.5,0,0
14.2,35.4,0.0,9.8,43.0,40.0,26.0,6.0,2.0,31.6,0,0
22.5,40.6,0.0,8.979627034669143,54.0,4.0,5.0,4.0,3.0,39.0,0,0
17.0,22.4,0.0,10.977258029451407,26.0,66.0,68.0,1.0,1.0,21.1,0,0
11.1,17.6,0.0,10.0,70.0,45.0,28.0,3.0,3.0,16.0,0,0
11.0,34.5,0.0,13.1,50.0,37.0,17.0,2.0,1.0,30.9,0,0
7.0,23.4,0.0,11.0,31.0,61.0,28.0,0.0,1.0,23.0,0,0
7.7,19.2,0.0,6.845403552980568,17.0,99.0,56.0,6.0,5.0,17.9,0,0
23.2,31.2,0.0,10.7,50.0,63.0,48.0,3.0,5.0,30.8,0,0
16.2,30.6,0.0,10.977258029451407,26.0,35.0,23.0,7.0,1.0,29.2,0,0
12.0,34.9,0.0,11.1,52.0,42.0,17.0,0.0,5.0,33.6,0,0
15.3,25.9,0.0,9.84453662192511,35.0,59.0,64.0,4.0,4.0,24.2,0,0
18.0,24.5,0.0,6.895079572981588,20.0,83.0,69.0,6.0,6.0,24.4,0,0
15.7,32.4,0.0,8.979627034669143,31.0,73.0,45.0,4.0,3.0,31.3,0,0
8.2,22.5,0.0,12.2,39.0,46.0,52.0,1.0,1.0,20.9,0,0
16.1,29.4,0.0,12.5,41.0,57.0,47.0,0.0,0.0,27.3,0,0
7.7,21.4,0.0,10.8,50.0,52.0,27.0,0.0,1.0,21.0,0,0
12.1,21.8,0.0,6.485499648364079,35.0,62.0,66.0,4.0,5.0,20.1,0,0
12.4,32.7,0.0,10.225752676483802,31.0,64.0,30.0,3.0,3.0,30.4,0,0
12.4,18.4,0.0,6.981996039886879,50.0,75.0,59.0,1.0,5.0,16.9,0,0
10.3,20.8,0.2,11.2,48.8,47.0,35.0,1.0,3.0,20.4,0,0
11.6,22.7,0.0,2.2,46.0,79.0,62.0,8.0,7.0,20.0,0,0
5.2,18.4,0.2,4.855848529200121,31.0,91.0,60.0,6.0,6.0,17.1,0,0
8.6,19.2,0.0,5.0,46.0,81.0,55.0,7.0,8.0,17.7,0,0
12.2,26.4,0.0,10.9,31.0,52.0,45.0,1.0,2.0,25.2,0,0
10.8,23.3,0.0,10.977258029451407,42.0,36.0,37.0,2.0,1.0,21.8,0,0
8.0,16.6,0.0,1.1,33.0,78.0,59.0,7.0,7.0,16.0,0,0
11.5,20.5,3.6,7.4,56.0,57.0,44.0,7.0,7.0,19.5,1,0
16.8,25.0,9.8,5.983180542495747,41.0,88.0,78.0,1.0,6.0,23.1,1,0
8.1,16.9,0.0,3.9855495477134832,34.3,96.0,68.0,7.0,8.0,15.7,0,0
19.5,42.5,0.0,12.2,41.0,21.0,9.0,2.0,2.0,41.3,0,0
7.8,19.0,1.8,6.4,17.0,81.0,57.0,3.0,7.0,17.9,1,0
8.7,29.4,0.0,11.433333333333332,59.0,50.0,19.0,2.0,3.0,27.5,0,0
19.6,27.9,0.0,6.755848529200121,35.0,65.0,67.0,5.0,5.0,25.5,0,0
5.9,16.5,3.6,9.755131114350094,44.0,72.0,49.0,3.0,3.0,16.1,1,0
9.7,15.2,0.6,2.0,39.0,94.0,54.0,7.0,7.0,14.4,0,0
10.1,27.2,0.0,9.4,35.0,65.0,20.0,2.0,2.0,26.8,0,0
13.4,26.9,0.0,9.9,35.0,66.0,39.0,1.0,3.0,25.2,0,0
-0.8,12.9,0.2,5.3,17.0,98.0,66.0,8.0,4.0,12.8,0,0
21.5,25.2,0.0,4.3,52.0,78.0,76.0,8.0,7.0,24.2,0,0
6.6,17.4,0.0,2.3,35.0,90.0,41.0,7.0,7.0,17.0,0,0
14.4,16.8,0.0,0.1,24.0,78.0,71.0,8.0,8.0,16.2,0,0
18.0,25.0,13.8,4.984365045104616,61.8,69.0,60.0,7.0,7.0,24.0,1,0
12.5,22.5,0.0,9.36224155380054,50.0,69.0,61.0,5.0,5.0,20.8,0,0
12.5,15.7,0.2,7.304461961497676,46.0,98.0,98.0,7.0,8.0,13.5,0,0
5.1,13.1,0.8,7.031672059887899,31.0,83.0,58.0,6.0,5.0,12.1,0,0
27.3,39.6,0.0,13.0,44.0,31.0,21.0,0.0,1.0,38.7,0,0
15.4,21.3,12.6,5.983180542495747,31.0,99.0,65.0,7.0,6.0,19.9,1,0
16.7,37.3,0.0,11.6,50.0,40.0,29.0,2.0,2.0,34.9,0,0
4.1,22.3,0.0,10.3,28.0,88.0,51.0,3.0,3.0,21.3,0,0
2.2,14.9,0.2,4.3,15.0,62.0,46.0,7.0,6.0,14.1,0,0
7.6,20.5,0.0,12.0,50.0,66.0,47.0,2.0,2.0,19.5,0,0
13.7,25.6,0.0,6.7,31.0,64.0,54.0,7.0,3.0,23.2,0,0
19.4,29.4,0.0,10.977258029451407,35.0,78.0,47.0,8.0,1.0,27.4,0,0
10.6,19.6,0.0,7.5,54.0,64.0,49.0,4.0,6.0,18.1,0,0
2.4,24.9,0.0,11.7,31.0,14.0,6.0,0.0,0.0,23.2,0,0
15.4,25.1,0.0,10.495255436127046,48.0,59.0,55.0,4.0,4.0,23.5,0,0
11.0,25.4,0.0,4.574587584385685,41.0,60.0,30.0,8.0,5.0,23.5,0,0
8.5,19.2,0.0,4.574587584385685,24.0,97.0,91.0,8.0,8.0,14.6,0,0
18.5,29.0,0.4,8.520541024852008,28.0,87.0,55.0,6.0,5.0,26.7,0,0
16.3,25.4,0.0,9.353874358185342,43.0,68.0,64.0,5.0,5.0,23.9,0,0
20.6,33.6,0.0,11.2,30.0,66.0,45.0,4.0,4.0,32.1,0,0
7.5,23.5,0.0,13.1,33.0,67.0,49.0,5.0,0.0,22.4,0,0
7.4,19.4,0.0,9.755131114350094,57.0,57.0,57.0,4.0,4.0,17.4,0,0
21.4,28.9,4.2,4.574587584385685,35.0,80.0,57.0,8.0,6.0,28.3,1,0
14.0,26.2,0.0,1.3,30.0,76.0,64.0,7.0,7.0,22.3,0,0
15.1,24.4,0.4,6.7,41.0,72.0,57.0,7.0,5.0,22.5,0,0
-0.7,11.3,0.0,6.775008140435253,30.0,81.0,47.0,4.0,4.0,10.7,0,0
15.3,33.0,0.0,7.254785941496658,28.0,98.0,32.0,6.0,5.0,31.7,0,0
0.1,15.2,0.0,9.053479523982384,26.0,68.0,50.0,4.0,4.0,14.5,0,0
15.9,29.2,0.0,10.6,41.0,68.0,33.0,1.0,1.0,29.0,0,0
4.4,14.7,0.0,5.2,13.0,99.0,74.0,6.0,6.0,12.6,0,0
11.3,22.5,0.0,10.1,26.0,72.0,49.0,1.0,1.0,21.5,0,0
16.3,35.7,0.0,10.192814177353425,41.0,30.0,19.0,2.0,3.0,33.4,0,0
13.0,21.0,0.0,2.8,76.0,42.0,38.0,7.0,8.0,20.3,0,0
7.0,23.0,0.0,9.978442532060274,28.0,67.0,44.0,4.0,2.0,22.9,0,0
2.3,13.3,2.8,8.979627034669143,43.0,76.0,49.0,3.0,3.0,12.6,1,0
15.1,24.2,0.0,7.9,39.0,77.0,43.0,3.0,5.0,23.0,0,0
16.7,29.6,0.4,12.8,28.0,64.0,40.0,2.0,2.0,28.2,0,0
10.0,16.6,0.6,3.1,39.0,74.0,55.0,8.0,8.0,15.6,0,0
2.4,10.8,0.0,5.650615204612364,11.0,99.0,74.0,6.0,6.0,10.5,0,0
12.9,29.3,0.0,11.151505352967604,35.0,56.0,30.0,2.0,3.0,28.3,0,0
15.4,24.5,0.0,8.933624557946716,37.0,75.0,56.0,5.0,5.0,23.6,0,0
5.3,23.7,0.0,8.554269192388297,39.0,54.0,22.0,1.0,2.0,23.1,0,0
7.4,21.4,0.0,8.7,28.0,65.0,31.0,4.0,4.0,21.1,0,0
7.4,21.2,0.0,7.850436836920075,31.0,66.0,51.0,4.0,4.0,19.8,0,0
17.0,21.2,0.2,0.0,35.1,81.0,75.0,8.0,8.0,20.8,0,0
11.0,19.1,1.4,8.979627034669143,22.0,100.0,72.0,7.0,3.0,17.9,1,0
15.2,25.3,0.0,11.2,41.0,59.0,48.0,6.0,3.0,23.9,0,0
7.3,21.2,0.0,11.0,48.0,66.0,51.0,2.0,2.0,18.6,0,0
9.7,17.6,0.0,8.669399150053671,31.0,48.0,49.0,3.0,3.0,16.8,0,0
14.9,25.8,0.0,3.694788348368205,33.2,65.0,43.0,3.0,3.0,24.4,0,0
21.0,30.6,0.2,8.979627034669143,33.0,81.0,53.0,8.0,3.0,28.7,0,0
11.5,19.3,0.0,8.80599163695998,48.0,58.0,67.0,4.0,5.0,17.5,0,0
18.7,31.2,11.4,9.056070924054854,43.0,75.0,40.0,4.0,4.0,29.8,1,0
20.0,29.6,0.0,11.077869955258445,31.0,56.0,56.0,4.0,4.0,29.0,0,0
10.3,17.2,4.6,0.0,43.0,99.0,68.0,8.0,8.0,16.2,1,0
11.2,19.2,0.0,5.194788348368205,44.0,63.0,55.0,5.0,5.0,18.7,0,0
12.6,23.3,0.0,3.9855495477134832,39.0,72.0,44.0,1.0,8.0,21.6,0,0
19.5,35.5,0.0,8.226833569503098,37.0,75.0,36.0,3.0,3.0,34.0,0,0
7.8,27.4,0.0,5.93952477294168,19.0,93.0,35.0,7.0,5.0,26.2,0,0
26.3,31.6,0.0,5.4,28.0,73.0,74.0,6.0,7.0,28.1,0,0
